Created_At,Entities,Id,Language,Place,Source,Text,Username
Wed Sep 25 10:29:52 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 2188278192, 'id_str': '2188278192', 'indices': [0, 12], 'name': 'Pablo Gomez', 'screen_name': 'PabloLGomez'}, {'id': 519769200, 'id_str': '519769200', 'indices': [13, 27], 'name': 'Tableau Public', 'screen_name': 'tableaupublic'}, {'id': 14792516, 'id_str': '14792516', 'indices': [28, 36], 'name': 'Tableau Software', 'screen_name': 'tableau'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [37, 47], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1176806012751417345,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@PabloLGomez @tableaupublic @tableau @TriMyData Good use of a downward bar chart!,Andy Kriebel
Wed Sep 25 10:29:26 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176805905507213312', 'indices': [117, 140], 'url': 'https://t.co/k3mvKIED5a'}], 'user_mentions': [{'id': 830079166582239234, 'id_str': '830079166582239234', 'indices': [0, 12], 'name': 'Ryan Lowers', 'screen_name': 'lowers_ryan'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [13, 23], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1176805905507213312,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@lowers_ryan @TriMyData I wouldn't color the small bars under the map and I'd also remove the line you have on that… https://t.co/k3mvKIED5a,Andy Kriebel
Wed Sep 25 10:28:17 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 377311926, 'id_str': '377311926', 'indices': [0, 12], 'name': 'Ravi', 'screen_name': 'Scribblr_42'}]}",1176805616599359488,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Scribblr_42 Good thing, it wasn't so great anyway 😂",Andy Kriebel
Wed Sep 25 10:27:30 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 2188278192, 'id_str': '2188278192', 'indices': [0, 12], 'name': 'Pablo Gomez', 'screen_name': 'PabloLGomez'}, {'id': 1677112783, 'id_str': '1677112783', 'indices': [13, 26], 'name': 'Jess Drake', 'screen_name': 'jess_drake92'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [27, 37], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1176805418716323840,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@PabloLGomez @jess_drake92 @TriMyData Welcome Jess!! Nice work!,Andy Kriebel
Wed Sep 25 10:27:10 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176805333148323840', 'indices': [117, 140], 'url': 'https://t.co/8IkApQmX0w'}], 'user_mentions': [{'id': 3288206489, 'id_str': '3288206489', 'indices': [0, 11], 'name': 'Kovács Ivett', 'screen_name': 'IvettAlexa'}, {'id': 2188278192, 'id_str': '2188278192', 'indices': [12, 24], 'name': 'Pablo Gomez', 'screen_name': 'PabloLGomez'}, {'id': 519769200, 'id_str': '519769200', 'indices': [25, 39], 'name': 'Tableau Public', 'screen_name': 'tableaupublic'}, {'id': 14792516, 'id_str': '14792516', 'indices': [40, 48], 'name': 'Tableau Software', 'screen_name': 'tableau'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [49, 59], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [91, 101], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1176805333148323840,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@IvettAlexa @PabloLGomez @tableaupublic @tableau @TriMyData I have a handwriting font from @TriMyData that I like t… https://t.co/8IkApQmX0w,Andy Kriebel
Wed Sep 25 10:18:37 +0000 2019,"{'hashtags': [{'indices': [9, 30], 'text': 'WorkoutWednesday2019'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176803183315886080', 'indices': [117, 140], 'url': 'https://t.co/Kho9VedOxz'}], 'user_mentions': []}",1176803183315886080,en,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",The next #WorkoutWednesday2019 challenge is up! Give it a try - Week 39: Can you create a BCG growth share matrix w… https://t.co/Kho9VedOxz,Andy Kriebel
Wed Sep 25 07:23:36 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 1084607984783839233, 'id_str': '1084607984783839233', 'indices': [0, 14], 'name': 'Lora Fraire', 'screen_name': 'Quant_Stories'}, {'id': 86700165, 'id_str': '86700165', 'indices': [15, 28], 'name': 'LM-7', 'screen_name': 'LunarModule7'}, {'id': 1343095100, 'id_str': '1343095100', 'indices': [29, 44], 'name': 'Sophie Sparkes', 'screen_name': 'sophie_sparkes'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [45, 55], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 79278502, 'id_str': '79278502', 'indices': [56, 63], 'name': 'Data SF', 'screen_name': 'DataSF'}, {'id': 1682880740, 'id_str': '1682880740', 'indices': [64, 74], 'name': 'The Information Lab', 'screen_name': 'infolabUK'}]}",1176759138493390848,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Quant_Stories @LunarModule7 @sophie_sparkes @TriMyData @DataSF @infolabUK The process can easily be applied to any tool.,Andy Kriebel
Wed Sep 25 07:22:53 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 637109390, 'id_str': '637109390', 'indices': [0, 9], 'name': 'Corey Jones', 'screen_name': 'CoreyJ34'}, {'id': 617291546, 'id_str': '617291546', 'indices': [10, 22], 'name': 'Evelina Judeikytė', 'screen_name': 'Evelina_Jud'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [23, 33], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 3254807333, 'id_str': '3254807333', 'indices': [34, 49], 'name': 'Sarah Bartlett', 'screen_name': 'sarahlovesdata'}]}",1176758956515049472,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CoreyJ34 @Evelina_Jud @TriMyData @sarahlovesdata True!,Andy Kriebel
Wed Sep 25 07:16:11 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 1145921911291088901, 'id_str': '1145921911291088901', 'indices': [0, 14], 'name': 'Annamarie van Wyk', 'screen_name': 'annamarie_wyk'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [15, 25], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1176757274087481344,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@annamarie_wyk @TriMyData That looks so cool!,Andy Kriebel
Wed Sep 25 07:14:33 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 377311926, 'id_str': '377311926', 'indices': [0, 12], 'name': 'Ravi', 'screen_name': 'Scribblr_42'}]}",1176756860860469248,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Scribblr_42 Good luck! Maybe they’ll pick you.,Andy Kriebel
Tue Sep 24 20:32:10 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 377311926, 'id_str': '377311926', 'indices': [29, 41], 'name': 'Ravi', 'screen_name': 'Scribblr_42'}]}",1176595199071596546,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A tad late on the like there @Scribblr_42,Andy Kriebel
Tue Sep 24 20:30:58 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 617291546, 'id_str': '617291546', 'indices': [0, 12], 'name': 'Evelina Judeikytė', 'screen_name': 'Evelina_Jud'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [13, 23], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 3254807333, 'id_str': '3254807333', 'indices': [24, 39], 'name': 'Sarah Bartlett', 'screen_name': 'sarahlovesdata'}]}",1176594896851017733,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Evelina_Jud @TriMyData @sarahlovesdata I like what you did with the color legend 👍🏻,Andy Kriebel
Tue Sep 24 19:59:10 +0000 2019,"{'hashtags': [{'indices': [105, 119], 'text': 'SDGActionZone'}, {'indices': [127, 132], 'text': 'UNGA'}], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 390884465, 'id_str': '390884465', 'indices': [3, 15], 'name': 'Gayan Peiris', 'screen_name': 'GayanPeiris'}, {'id': 22972898, 'id_str': '22972898', 'indices': [35, 45], 'name': 'UN SDG Action Campaign', 'screen_name': 'SDGaction'}]}",1176586896354529282,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @GayanPeiris: Visualizations of @SDGaction commitments by event industry were on display today at the #SDGActionZone at the #UNGA. These…,Andy Kriebel
Tue Sep 24 19:55:10 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 4341493221, 'id_str': '4341493221', 'indices': [0, 11], 'name': 'Lorna Eden', 'screen_name': 'lorna_eden'}]}",1176585887750217729,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@lorna_eden Doesn't matter in this case though. I would think a parameter action will nearly always be ok if you only need one item.,Andy Kriebel
Tue Sep 24 19:52:44 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176585277697081344', 'indices': [117, 140], 'url': 'https://t.co/Y2Benss8Yw'}], 'user_mentions': [{'id': 182480339, 'id_str': '182480339', 'indices': [0, 9], 'name': 'Rajeev Pandey', 'screen_name': 'rajvivan'}, {'id': 974133252888907776, 'id_str': '974133252888907776', 'indices': [10, 20], 'name': 'Hesham Eissa', 'screen_name': 'VizSaiyan'}, {'id': 4341493221, 'id_str': '4341493221', 'indices': [21, 32], 'name': 'Lorna Eden', 'screen_name': 'lorna_eden'}]}",1176585277697081344,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@rajvivan @VizSaiyan @lorna_eden Yeah, a set will do the trick too, but set actions are so difficult to implement c… https://t.co/Y2Benss8Yw",Andy Kriebel
Tue Sep 24 19:52:05 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176585114840641536', 'indices': [117, 140], 'url': 'https://t.co/2YYAtB6Lli'}], 'user_mentions': [{'id': 637109390, 'id_str': '637109390', 'indices': [0, 9], 'name': 'Corey Jones', 'screen_name': 'CoreyJ34'}, {'id': 974133252888907776, 'id_str': '974133252888907776', 'indices': [10, 20], 'name': 'Hesham Eissa', 'screen_name': 'VizSaiyan'}, {'id': 86700165, 'id_str': '86700165', 'indices': [21, 34], 'name': 'LM-7', 'screen_name': 'LunarModule7'}, {'id': 1343095100, 'id_str': '1343095100', 'indices': [35, 50], 'name': 'Sophie Sparkes', 'screen_name': 'sophie_sparkes'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [51, 61], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 79278502, 'id_str': '79278502', 'indices': [62, 69], 'name': 'Data SF', 'screen_name': 'DataSF'}, {'id': 1682880740, 'id_str': '1682880740', 'indices': [70, 80], 'name': 'The Information Lab', 'screen_name': 'infolabUK'}]}",1176585114840641536,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@CoreyJ34 @VizSaiyan @LunarModule7 @sophie_sparkes @TriMyData @DataSF @infolabUK He won't be able to see anything b… https://t.co/2YYAtB6Lli,Andy Kriebel
Tue Sep 24 19:51:15 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176584902759858179', 'indices': [117, 140], 'url': 'https://t.co/svHIhcscWH'}], 'user_mentions': [{'id': 974133252888907776, 'id_str': '974133252888907776', 'indices': [0, 10], 'name': 'Hesham Eissa', 'screen_name': 'VizSaiyan'}, {'id': 268708237, 'id_str': '268708237', 'indices': [11, 26], 'name': 'alhanoof fahad', 'screen_name': 'alhanoof_fahad'}, {'id': 4341493221, 'id_str': '4341493221', 'indices': [27, 38], 'name': 'Lorna Eden', 'screen_name': 'lorna_eden'}]}",1176584902759858179,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@VizSaiyan @alhanoof_fahad @lorna_eden Correct, you just have to set up the dashboard action like the worksheet act… https://t.co/svHIhcscWH",Andy Kriebel
Tue Sep 24 19:50:14 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176584647440031745', 'indices': [117, 140], 'url': 'https://t.co/zn2tspaXoq'}], 'user_mentions': [{'id': 845834212217438209, 'id_str': '845834212217438209', 'indices': [0, 11], 'name': 'RODRIGO CALLONI', 'screen_name': 'tableauing'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [12, 22], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 106054571, 'id_str': '106054571', 'indices': [23, 30], 'name': 'Sebastián  Soto Vera', 'screen_name': 'SSotoV'}, {'id': 22972898, 'id_str': '22972898', 'indices': [31, 41], 'name': 'UN SDG Action Campaign', 'screen_name': 'SDGaction'}]}",1176584647440031745,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@tableauing @TriMyData @SSotoV @SDGaction You don't even participate. You complain from the sidelines. What did you… https://t.co/zn2tspaXoq,Andy Kriebel
Tue Sep 24 17:31:46 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176549799681806338', 'indices': [117, 140], 'url': 'https://t.co/j81jJv9jo9'}], 'user_mentions': [{'id': 974133252888907776, 'id_str': '974133252888907776', 'indices': [0, 10], 'name': 'Hesham Eissa', 'screen_name': 'VizSaiyan'}, {'id': 86700165, 'id_str': '86700165', 'indices': [11, 24], 'name': 'LM-7', 'screen_name': 'LunarModule7'}, {'id': 1343095100, 'id_str': '1343095100', 'indices': [25, 40], 'name': 'Sophie Sparkes', 'screen_name': 'sophie_sparkes'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [41, 51], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 79278502, 'id_str': '79278502', 'indices': [52, 59], 'name': 'Data SF', 'screen_name': 'DataSF'}, {'id': 1682880740, 'id_str': '1682880740', 'indices': [60, 70], 'name': 'The Information Lab', 'screen_name': 'infolabUK'}]}",1176549799681806338,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@VizSaiyan @LunarModule7 @sophie_sparkes @TriMyData @DataSF @infolabUK Don’t worry, panic only lasts so long. I gua… https://t.co/j81jJv9jo9",Andy Kriebel
Tue Sep 24 17:30:49 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 86700165, 'id_str': '86700165', 'indices': [0, 13], 'name': 'LM-7', 'screen_name': 'LunarModule7'}]}",1176549562678501376,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@LunarModule7 Good point! Thanks for the feedback!,Andy Kriebel
Tue Sep 24 17:29:48 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 287642821, 'id_str': '287642821', 'indices': [0, 15], 'name': 'Mark Bradbourne', 'screen_name': 'MarkBradbourne'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [16, 26], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 519769200, 'id_str': '519769200', 'indices': [27, 41], 'name': 'Tableau Public', 'screen_name': 'tableaupublic'}]}",1176549305123069952,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MarkBradbourne @TriMyData @tableaupublic I’m not a huge fan of density maps with this dataset. What else did you try?,Andy Kriebel
Tue Sep 24 17:29:01 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 1133421394983817216, 'id_str': '1133421394983817216', 'indices': [0, 6], 'name': 'VizDataFM', 'screen_name': 'VizFm'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [7, 17], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 519769200, 'id_str': '519769200', 'indices': [18, 32], 'name': 'Tableau Public', 'screen_name': 'tableaupublic'}]}",1176549108800270341,es,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@VizFm @TriMyData @tableaupublic Bingo!,Andy Kriebel
Tue Sep 24 17:28:49 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 4341493221, 'id_str': '4341493221', 'indices': [0, 11], 'name': 'Lorna Eden', 'screen_name': 'lorna_eden'}]}",1176549059731046400,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@lorna_eden Aren’t parameter actions sooooooo much easier than set actions?!?,Andy Kriebel
Tue Sep 24 17:28:16 +0000 2019,"{'hashtags': [{'indices': [36, 51], 'text': 'MakeoverMonday'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/infolabUK/stat…', 'expanded_url': 'https://twitter.com/infolabUK/status/1176509106049433600', 'indices': [67, 90], 'url': 'https://t.co/thOtgh33FD'}], 'user_mentions': []}",1176548921382002688,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ICYMI: yesterday I live-streamed my #MakeoverMonday. Check it out! https://t.co/thOtgh33FD,Andy Kriebel
Tue Sep 24 17:26:48 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/TriMyData/stat…', 'expanded_url': 'https://twitter.com/TriMyData/status/1176540140086448135', 'indices': [77, 100], 'url': 'https://t.co/K7XlG8SaKM'}], 'user_mentions': [{'id': 1034133681118556162, 'id_str': '1034133681118556162', 'indices': [21, 31], 'name': 'Jose Valero', 'screen_name': 'joseva451'}]}",1176548550114717697,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I love this heatmap! @joseva451 would approve; he is heatmap Jose after all. https://t.co/K7XlG8SaKM,Andy Kriebel
Tue Sep 24 17:26:10 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 156627255, 'id_str': '156627255', 'indices': [0, 12], 'name': 'Alex Avallone', 'screen_name': 'alepoptosis'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [13, 23], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1176548390919970817,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@alepoptosis @TriMyData Ooooohhh that map looks great!,Andy Kriebel
Tue Sep 24 14:11:28 +0000 2019,"{'hashtags': [{'indices': [15, 33], 'text': 'TableauTipTuesday'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176499396000849920', 'indices': [117, 140], 'url': 'https://t.co/dYK5tHqqDX'}], 'user_mentions': []}",1176499396000849920,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","In this week's #TableauTipTuesday, I show you how to use a parameter action for drilling down in a chart. This is a… https://t.co/dYK5tHqqDX",Andy Kriebel
Tue Sep 24 13:15:14 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176485241072029702', 'indices': [116, 139], 'url': 'https://t.co/kqrWt0Bk0d'}], 'user_mentions': [{'id': 974133252888907776, 'id_str': '974133252888907776', 'indices': [0, 10], 'name': 'Hesham Eissa', 'screen_name': 'VizSaiyan'}, {'id': 86700165, 'id_str': '86700165', 'indices': [11, 24], 'name': 'LM-7', 'screen_name': 'LunarModule7'}, {'id': 1343095100, 'id_str': '1343095100', 'indices': [25, 40], 'name': 'Sophie Sparkes', 'screen_name': 'sophie_sparkes'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [41, 51], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 79278502, 'id_str': '79278502', 'indices': [52, 59], 'name': 'Data SF', 'screen_name': 'DataSF'}, {'id': 1682880740, 'id_str': '1682880740', 'indices': [60, 70], 'name': 'The Information Lab', 'screen_name': 'infolabUK'}]}",1176485241072029702,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@VizSaiyan @LunarModule7 @sophie_sparkes @TriMyData @DataSF @infolabUK You mean that it's tough when people watch?… https://t.co/kqrWt0Bk0d,Andy Kriebel
Tue Sep 24 13:13:34 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176484822610567168', 'indices': [117, 140], 'url': 'https://t.co/w4JGiryv7Y'}], 'user_mentions': [{'id': 1133421394983817216, 'id_str': '1133421394983817216', 'indices': [0, 6], 'name': 'VizDataFM', 'screen_name': 'VizFm'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [7, 17], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 519769200, 'id_str': '519769200', 'indices': [18, 32], 'name': 'Tableau Public', 'screen_name': 'tableaupublic'}]}",1176484822610567168,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@VizFm @TriMyData @tableaupublic I still don't understand why you are using lollipops vs. bar charts. I don't see w… https://t.co/w4JGiryv7Y,Andy Kriebel
Tue Sep 24 10:42:09 +0000 2019,"{'hashtags': [{'indices': [3, 8], 'text': 'TC19'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176446717144776705', 'indices': [117, 140], 'url': 'https://t.co/PUkQhO0iN7'}], 'user_mentions': [{'id': 283698380, 'id_str': '283698380', 'indices': [9, 22], 'name': 'Laine Abigail Caruzca', 'screen_name': 'lainecaruzca'}, {'id': 2982927911, 'id_str': '2982927911', 'indices': [28, 41], 'name': 'Data School UK', 'screen_name': 'dataschooluk'}]}",1176446717144776705,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",At #TC19 @lainecaruzca from @dataschooluk will be attending her first conference. She wants to do a lot of networki… https://t.co/PUkQhO0iN7,Andy Kriebel
Tue Sep 24 08:35:11 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 355831292, 'id_str': '355831292', 'indices': [0, 6], 'name': 'Michelle Frayman', 'screen_name': 'maf2k'}, {'id': 86700165, 'id_str': '86700165', 'indices': [7, 20], 'name': 'LM-7', 'screen_name': 'LunarModule7'}, {'id': 1343095100, 'id_str': '1343095100', 'indices': [21, 36], 'name': 'Sophie Sparkes', 'screen_name': 'sophie_sparkes'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [37, 47], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 79278502, 'id_str': '79278502', 'indices': [48, 55], 'name': 'Data SF', 'screen_name': 'DataSF'}, {'id': 1682880740, 'id_str': '1682880740', 'indices': [56, 66], 'name': 'The Information Lab', 'screen_name': 'infolabUK'}]}",1176414765452812288,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@maf2k @LunarModule7 @sophie_sparkes @TriMyData @DataSF @infolabUK Excellent! That’s good to hear. It’s a great process for getting started.,Andy Kriebel
Tue Sep 24 08:34:36 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 86700165, 'id_str': '86700165', 'indices': [0, 13], 'name': 'LM-7', 'screen_name': 'LunarModule7'}]}",1176414619939811328,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@LunarModule7 What do you think of including the sparklines as well even though it’s just a duplicate of the small bars?,Andy Kriebel
Tue Sep 24 08:33:30 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 719367386739159040, 'id_str': '719367386739159040', 'indices': [0, 13], 'name': 'rsingh', 'screen_name': 'visualisingh'}, {'id': 71567590, 'id_str': '71567590', 'indices': [14, 25], 'name': 'St. Louis Fed', 'screen_name': 'stlouisfed'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [26, 36], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 3254807333, 'id_str': '3254807333', 'indices': [37, 52], 'name': 'Sarah Bartlett', 'screen_name': 'sarahlovesdata'}]}",1176414340137791488,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@visualisingh @stlouisfed @TriMyData @sarahlovesdata Spurious correlation perhaps?,Andy Kriebel
Mon Sep 23 21:58:25 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1176254520092975104', 'indices': [117, 140], 'url': 'https://t.co/rnb1Lj4t8B'}], 'user_mentions': [{'id': 1271283517, 'id_str': '1271283517', 'indices': [0, 14], 'name': 'Kate Schaub', 'screen_name': 'schaubkatelyn'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [15, 25], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 3254807333, 'id_str': '3254807333', 'indices': [26, 41], 'name': 'Sarah Bartlett', 'screen_name': 'sarahlovesdata'}, {'id': 14792516, 'id_str': '14792516', 'indices': [42, 50], 'name': 'Tableau Software', 'screen_name': 'tableau'}, {'id': 519769200, 'id_str': '519769200', 'indices': [51, 65], 'name': 'Tableau Public', 'screen_name': 'tableaupublic'}, {'id': 79278502, 'id_str': '79278502', 'indices': [66, 73], 'name': 'Data SF', 'screen_name': 'DataSF'}]}",1176254520092975104,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@schaubkatelyn @TriMyData @sarahlovesdata @tableau @tableaupublic @DataSF Looks good Kate. If you download my workb… https://t.co/rnb1Lj4t8B,Andy Kriebel
